date,time,user_name,text,link,retweet_counts,favorite_counts,hashtags,GeoInformation
2020-08-21,00:04:02,lmg8038,서당개도 삼년이면 태풍을 몰고 온대. ...해일인가?,https://twitter.com/lmg8038/status/1296598901852536834,0,0,,
2020-08-21,00:06:26,Whiteruna_,"비행기가 없었던 그 오랜 기간 동안 태풍에서 살아난 이가 한 명도 없을 것이라고는 생각하지 않습니다. 세상에는 기적같은 일이 생각보다는 많이 일어나곤 하니까요. 아, 그렇다면 그 사람은 어떠한 것의 도움 없이 날아오른 거의 유일무이한 존재겠습니다.",https://twitter.com/Whiteruna_/status/1296599504318115840,0,0,,
2020-08-21,00:12:53,roboleviskii,태풍이랑 장미 입니다.....8글자 캐릭터닉네임,https://twitter.com/roboleviskii/status/1296601130886037505,0,0,,
2020-08-21,00:14:10,roboleviskii,태풍이랑 장미인데 잘 엮어서 써보십시오,https://twitter.com/roboleviskii/status/1296601450303299584,0,0,,
2020-08-21,00:17:58,_WhiteMari,태풍이랑 장미로 8글자이름잉가오,https://twitter.com/_WhiteMari/status/1296602406432550913,0,0,,
2020-08-21,00:18:06,camirinrin,어~~~ 완전...... 15호 태풍 장미 북상밖에 생각나지 않는......... 스읍........ 샆닉이죵,https://twitter.com/camirinrin/status/1296602442012872704,0,0,,
2020-08-21,00:20:25,roboleviskii,넹 태풍이랑 장미 들어가게 8글자 2개! 태풍속에피는장미&lt;생각했는데 ㅇㅇㅇㅇㅇㅇ태풍이 도무지생각이안나서,https://twitter.com/roboleviskii/status/1296603022957584384,0,0,,
2020-08-21,00:21:47,roboleviskii,태풍속에피는장미&lt;생각했는데 ㅇㅇㅇㅇㅇㅇ태풍이 도무지생각이안나서 대가리쪼개는중,https://twitter.com/roboleviskii/status/1296603367448260609,0,0,,
2020-08-21,00:23:31,camirinrin,헐! 맞추고 같이다니면 간지 쩔겠다 음~ 음~~ 장미꽃을품은태풍?,https://twitter.com/camirinrin/status/1296603803412598784,0,0,,
2020-08-21,00:25:17,roboleviskii,태풍속에피는장미(휴톤),https://twitter.com/roboleviskii/status/1296604250919669761,0,0,,
2020-08-21,00:28:21,_WhiteMari,장미와조화된태풍 장미를지키는태풍 장미를섬기는태풍,https://twitter.com/_WhiteMari/status/1296605021912457216,0,0,,
2020-08-21,00:28:54,tenaraha,ㅋㅋ 태풍한번 지나갔습니다...,https://twitter.com/tenaraha/status/1296605161083686912,0,0,,
2020-08-21,00:34:39,_WhiteMari,장미곁을지킨태풍 장미꽃을피운태풍 움.. 몬가 피어나는것에 맞춰서짓다보니 꽤나힘드네욘,https://twitter.com/_WhiteMari/status/1296606606314987520,0,0,,
2020-08-21,00:35:04,tengteng2,금요일부터 더위꺽이고 다음주초에 태풍온다더니 귀신같이 안덥네. 헐.,https://twitter.com/tengteng2/status/1296606713315905536,0,0,,
2020-08-04,08:22:54,uuukorea4,"요즘 살 빼려고 식단 관리 중인데 이 단백질쉐이크 진짜 좋아요. 맛이 질리지 않고 포만감이 좋아서 저녁마다 먹는데, 한끼 칼로리도 95kcal 밖에 안된다고 합니다. 몸 관리하시는 분들한테 식사 대용으로 딱입니다. 운동은 귀찮고 배고픈건 싫은 분들한테 완전 추천!!!",https://twitter.com/uuukorea4/status/1290563852715745282,1508,3888,,
2020-08-21,00:35:53,Nocturne_E_bot,음... 일기예보를 하자면 오늘 밤 날씨는 매우 어둡고 곳곳에 고통의 태풍과 악몽의 비가 쏟아질 것이다...,https://twitter.com/Nocturne_E_bot/status/1296606915762335744,0,0,,
2020-08-21,00:37:49,Cypher_Chichi_,장미를삼켜낸태풍 장미속에이는태풍 장미빛의붉은태풍 장미빛의피색태풍 태풍에휘말린장미 태풍에사라진장미 태풍에삼켜진장미,https://twitter.com/Cypher_Chichi_/status/1296607404793008128,0,0,,
2020-08-21,00:38:00,mobileSLr,우리나라 기상청노냐 우리나라 밑에 태풍하나 만들어지고 있는거같던데.. 예보 하나도없는거같은데,https://twitter.com/mobileSLr/status/1296607448812273664,0,0,,
2020-08-21,00:45:06,roboleviskii,태풍이랑 장미 두개단어들어가야됨,https://twitter.com/roboleviskii/status/1296609238416932864,0,0,,
2020-08-21,00:48:37,DoctorGrissom,이게 바로 오->미->신월로 이어지는 수확의 과정이다. 그런 지지 신금이 해수로 썩어버렸으니 난감한 상황이다. 갑신의 모습은 거꾸로 경인으로 바꿀수도 있다. 나무에 열매가 주렁주렁 달려있는데 임수인 태풍이 와서 열매를 다 망가뜨려버린 것과 비슷한 모습이다.,https://twitter.com/DoctorGrissom/status/1296610122521706497,0,4,,
2020-08-21,00:50:58,28464260cmiq,"6호태풍 #ㅅㅣ카고블랙호크스셰필드중계 #ㄷㅏ컴ㅌㅣㅂㅣ챔피언스셰필드중계 #무료스포츠중계【★ddkk5353,com★】 ⓞ →♧○ Where's the dog?",https://twitter.com/28464260cmiq/status/1296610713855614976,0,0,,
2020-08-21,00:57:15,hotnews_oxo,주말 8호 태풍 ‘바비’ 발생 가능성…우리나라 영향 여부 주시 ,https://twitter.com/hotnews_oxo/status/1296612294118408198,0,0,,
2020-08-21,01:07:31,Sa_Hyeok_,"태풍이 오는 건가, 싸움을 앞에 두고는 참 즐거운 세팅이군.",https://twitter.com/Sa_Hyeok_/status/1296614879298596869,0,0,,
2020-08-21,01:10:21,omo_9158,켈냥 쪼꼬만한거 진짜 제정신인가 너무 귀여워서 돌다가 태풍됐음 알베르 가슴 짱 푹신해보인다 저기에 분명 켈냥 발자국 찍혀있다 내가 봤ㅇ다 ,https://twitter.com/omo_9158/status/1296615590690398209,0,1,,
2020-08-21,01:12:07,seojinsang,"민주노총의 생존권을 위한 파업을 두고 장마에, 태풍에, 가뭄에 파업한다고 개거품물던 기레기들은 왜 코로나 재 확산시기에 파업한다는데 왜 조용할까??? ",https://twitter.com/seojinsang/status/1296616037014675457,1,1,,
2020-08-21,01:13:15,slowlysurely2,아침부터 끈적. 태풍 전조인가.,https://twitter.com/slowlysurely2/status/1296616320616677376,0,2,,
2020-08-21,01:19:01,Kouka_ch,아빠가 태풍이 키우기 전부터 리트리버 키우고싶다고 노래를 불러댔는데 아무래도 산이가 진도 리트리버 믹스인것같다... 어릴때 미친듯이 사고침+아무거나 줏어먹음+골격과 얼굴형이 리트리버랑 비슷함...리트리버가 암 발생율 높다는데 산이 건강 신경써야지...,https://twitter.com/Kouka_ch/status/1296617773880098816,0,0,,
2020-08-21,01:20:20,juio963,진정이가 안되요 내마음 태풍 만난것처럼 요동치는중 ,https://twitter.com/juio963/status/1296618102222811137,0,4,,
2020-08-21,01:21:35,saburo_nin,금지하는건 태풍을 불러내는 닌법. 도망가는건 익혀야죠.,https://twitter.com/saburo_nin/status/1296618416200015873,0,0,,
2020-08-21,01:22:36,BukGeukseong_bt,강태풍! 너라면 머리가 어딨는지 찾을 수 있겠지?,https://twitter.com/BukGeukseong_bt/status/1296618674606940160,0,0,,
2020-08-21,01:27:50,don9_hank,태풍 조심해요..! #김동한 #호두 #KIMDONGHAN,https://twitter.com/don9_hank/status/1296619988917161985,0,0,#KIMDONGHAN,
2020-08-21,01:32:01,u0000023,그리고 두번째 내용은.. 진짜 엄청난 폭우가 한국에 나왔음 이때 난 뭔진 몰라도 호텔 비스무리한 곳에 있었는데 갑자기 밖에서 막 파도처럼 비가 떠내리기도 하고 태풍도 ㅈㄴㅈㄴㅈㄴ 심하게 옴 사람이 날라갈 정도로 근데 이상하게 사람들은 태풍 맞아도 안날라가는데 나만 종이인형마냥 날라다님,https://twitter.com/u0000023/status/1296621044111822848,0,0,,
2020-08-21,01:37:18,u0000023,그리고 ... . .여기서 ㅋㅋ 정제현이랑 2둉혁 만났음 뭐지 진짜.. 태풍이랑 폭우가 잔뜩 오는데도 밖에 나무로 된 천막이랑 의자에 앉아 대피하고.... (뭐.. 꿈이니가) 그래도 나름 생생하게 꿨었던 꿈이였다ㅎㅎ 태풍 존나 올때 진짜 같았고,https://twitter.com/u0000023/status/1296622371332214784,0,0,,
2020-08-21,01:47:55,AnnaJusticePark,Sns로 태풍을 이겨내고 코로나를 막는다는 이재명 뭐하냐? 데이터가 부족해서 못막냐?,https://twitter.com/AnnaJusticePark/status/1296625046832779267,7,12,,
2020-08-04,08:22:54,uuukorea4,"요즘 살 빼려고 식단 관리 중인데 이 단백질쉐이크 진짜 좋아요. 맛이 질리지 않고 포만감이 좋아서 저녁마다 먹는데, 한끼 칼로리도 95kcal 밖에 안된다고 합니다. 몸 관리하시는 분들한테 식사 대용으로 딱입니다. 운동은 귀찮고 배고픈건 싫은 분들한테 완전 추천!!!",https://twitter.com/uuukorea4/status/1290563852715745282,1508,3888,,
2020-08-21,01:49:29,Velvetsunset_B,"- 가을서점 - 절벽을 조심하세요, 아직 태풍 몇 개가 더 찾아올지 모릅니다. 9월1일 오픈. 편지의 끝에는 9월1일에 문을 연다고 써있었다. 올해에는 바닷가 절벽에 있는 손바닥만한... ",https://twitter.com/Velvetsunset_B/status/1296625440799330309,0,0,,
2020-08-21,01:59:47,OnlySL,다음주엔 태풍 북상 소식까지 있네... 하...,https://twitter.com/OnlySL/status/1296628032669495297,0,0,,
2020-08-21,02:00:06,hue_paik_sh,시발.....태풍 백업 안사면 이건 진짜 파국이다 ,https://twitter.com/hue_paik_sh/status/1296628112822636544,0,2,,
2020-08-21,02:03:53,OnlySL,"태풍으로 아직 발달을 안했기 때문에 우리나라 기상청에서는 현재까지 관련 예측, 예보 없음",https://twitter.com/OnlySL/status/1296629064245972994,0,0,,
2020-08-21,02:09:08,roboleviskii,ㅅ선생님 천재세요..? 태풍속에피는장미 이거하나밖에 생각못한 저는 오....,https://twitter.com/roboleviskii/status/1296630382981390337,0,0,,
2020-08-21,02:14:15,God_Gakka,제주 강정마을에 가서 해적기지 반대운동 해야 하는데 태풍 때문에 결항! 이는 시위를 방해하려는 가카의 꼼수다! MB OUT!,https://twitter.com/God_Gakka/status/1296631673543462914,0,0,,
2020-08-21,02:16:19,hatehero_copipe,"사하라: 태풍은 좋겠다-, 진로가 정해져 있어서.",https://twitter.com/hatehero_copipe/status/1296632193020616707,0,2,,
2020-08-21,02:17:16,ml5fngdns1,제13호 태풍 제너비브 일본 열도로 접근 중,https://twitter.com/ml5fngdns1/status/1296632429923336193,0,0,,
2020-08-21,02:17:57,YouTube_SirMary,ㅋㅋㅋㅋㅋㅋㅋ 작년 동원때 태풍와서 진짜 2박3일 잠만자기였어요.. ㅋㅋㅋㅋㅋ,https://twitter.com/YouTube_SirMary/status/1296632601130631169,0,0,,
2020-08-21,02:24:06,jvindham,덩달아 꽂히다. ..늦태풍이 무섭다고...ㅋㅋ,https://twitter.com/jvindham/status/1296634150888157184,0,1,,
2020-08-21,02:30:29,ppyoB_,쥬폴은... 태풍으로 집이 부셔지지 않았을거야..,https://twitter.com/ppyoB_/status/1296635755649851392,0,0,,
2020-08-21,02:31:24,collect3063,경남 태풍 '장미' 영향권…오후 3시께 통영 접근 ,https://twitter.com/collect3063/status/1296635986278068227,0,0,,
2020-08-21,02:41:40,mangheatta, 스메랄도자동장우산 (컴백이 너무 떨려서 급 공개함) 태풍에도 끄덕없는 튼튼한 장우산입니다. 한겹으로 내부에서도 스메랄도가 보이도록 만들었어요. #스메랄도우산공구,https://twitter.com/mangheatta/status/1296638570942218240,29,129,,
2020-08-21,02:48:39,clony9809,왕태풍~~~~,https://twitter.com/clony9809/status/1296640329924276224,0,0,,
