date,time,user_name,text,link,retweet_counts,favorite_counts,hashtags,GeoInformation
2020-08-09,00:00:03,hoonlee213,야구도 취소되고 알고 있어요 태풍이 재무부처럼 남해 서울 신의주 까지 ㅎㅎ,https://twitter.com/hoonlee213/status/1292249246024863744,0,1,,
2020-08-09,00:00:11,fromNorthwind,“태풍 좀 치워주겠어요?” “명령이십니까?”,https://twitter.com/fromNorthwind/status/1292249277297651712,1,0,,
2020-08-09,00:00:56,oHANAchan_GO,태풍 시작이다~!!,https://twitter.com/oHANAchan_GO/status/1292249468172042240,0,0,,
2020-08-09,00:01:06,dimentito,"폭우만으로도 힘든데 태풍이 상륙하고 있다니. 어쩌라고 싶군. 진짜 세상의 종말이 머지 않은 것 같다. 뭐, 다 인간의 업보겠지.",https://twitter.com/dimentito/status/1292249507720175616,0,2,,
2020-08-09,00:01:17,aprplus,중부 500㎜ 물폭탄 쏟아지고… 태풍 '장미'가 올라온다 (출처 : 조선일보 | 네이버 뉴스) http://naver.me/xY0tgShv,https://twitter.com/aprplus/status/1292249554817921024,1,0,,
2020-08-09,00:01:24,LT_pepamas,아니 비가 왤케 많이오나 햇는데 태풍오고있구나,https://twitter.com/LT_pepamas/status/1292249583720910848,0,0,,
2020-08-09,00:02:43,ochayoo4745,여러분 안녕하세요 저는 오채영입니다 서울이 태풍5호장마가 오겠고요 내일은 다른지역에 한반도의 영향으로 태풍주겠고요,https://twitter.com/ochayoo4745/status/1292249915133812738,0,0,,
2020-08-09,00:03:33,its_cape,그나저나 이번에 북상하는 태풍 이름이 장미라니 대체 가시가 얼마나 달린거냐,https://twitter.com/its_cape/status/1292250127713710080,0,6,,
2020-08-09,00:04:05,flying_RedStar,태풍!!!!!!!!!!!!!!!!!!!! (출처: 기상청 날씨누리) ,https://twitter.com/flying_RedStar/status/1292250260312453122,0,0,,
2020-08-09,00:04:14,gujilldoong2,내일 태풍'장미' 온대.. 미친건가 ㅅㅂ,https://twitter.com/gujilldoong2/status/1292250297272688640,0,0,,
2020-08-09,00:05:31,kimkim20031227,이러다태풍오는건 아닌지...걱정되네..,https://twitter.com/kimkim20031227/status/1292250618854117376,0,0,,
2020-08-09,00:06:05,euld97,아 태풍 오면 안되는데,https://twitter.com/euld97/status/1292250764350382082,0,0,,
2020-08-09,00:06:28,presswer,와 태풍도오네,https://twitter.com/presswer/status/1292250860144062464,0,1,,
2020-08-09,00:06:34,flying_RedStar,미국(JTWC)의 태풍예보 ,https://twitter.com/flying_RedStar/status/1292250885926481920,0,0,,
2020-08-09,00:06:35,khkim2744,여기는 점점 구름이 걷히네요. 오늘은 해가 나지만 내일은 태풍이 올라와서 또 비가 온답니다. 이번 태풍이 지나가면 진짜 장마 끝인가 봅니다.,https://twitter.com/khkim2744/status/1292250887415455745,0,1,,
2020-09-08,07:03:45,tenpinginc2,"[9월20일까지} 에어팟,상품권등 총1,516개 객관식 간단퀴즈 (틀려도 같은문제 계속재도전임) 매일6시 당첨확인 소요시간30초 예상 지금시간에 참여하면 당첨확률 UP!! 경품 많이 있을때 받아갑시당~!!",https://twitter.com/tenpinginc2/status/1303227507844370432,0,8,,
2020-08-09,00:06:56,Yumismm,장마에 태풍에.. 올해 농사는 어렵겠군. (이름처럼 우아하게 지나가세요. 장미님),https://twitter.com/Yumismm/status/1292250977123233792,0,10,,
2020-08-09,00:07:11,item0522,"YTN: 중부 다시 폭우, 500mm 이상...태풍 '장미'도 북상. https://www.ytn.co.kr/_ln/0108_202008090601525137 @GoogleNews을(를) 통해",https://twitter.com/item0522/status/1292251041119924224,0,0,,
2020-08-09,00:07:32,ziglostarz,"[날씨] 오늘 중부 500mm↑호우, 내일 태풍급 저기압 북상 - YTN http://dlvr.it/RdGrgz",https://twitter.com/ziglostarz/status/1292251129670066176,0,0,,
2020-08-09,00:07:38,SmileLssue,5호 태풍 장미 위치 ,https://twitter.com/SmileLssue/status/1292251152935862273,0,0,,
2020-08-09,00:07:39,GEON_lun7_7,내일 태풍온답니다 왼쪽반원라서 그나마 다행입니다,https://twitter.com/GEON_lun7_7/status/1292251157406965761,0,1,,
2020-08-09,00:08:11,lovehinawa,하지만 내일부터 태풍이! 마지막 햇살을 즐겨야겠어요,https://twitter.com/lovehinawa/status/1292251291385647104,0,1,,
2020-08-09,00:08:12,J_apricot_juice,태풍 장미 예상 이동경로는 남부지방...,https://twitter.com/J_apricot_juice/status/1292251295084974081,0,0,,
2020-08-09,00:08:43,otoh2308,비 무슨일인지. 장마는 지났고 태풍인건가,https://twitter.com/otoh2308/status/1292251424273731584,0,0,,
2020-08-09,00:08:55,flying_RedStar,일본 기상청의 태풍예보 ,https://twitter.com/flying_RedStar/status/1292251476278968321,0,0,,
2020-08-09,00:10:00,keyzard_org,[실시간 검색어 1위 태풍 장미] #태풍_장미 집중호우에 제5호 태풍 '장미'까지 발생…10일 오전 영향권 #맞팔 #f4f https://h.keyzard.org/realtimekeyword/xovnd_wkdal,https://twitter.com/keyzard_org/status/1292251748388626432,0,0,#f4f,
2020-08-09,00:10:23,qp1jd,지금이 마지막 해구나.. 그랬구나.. 태풍이 오네,https://twitter.com/qp1jd/status/1292251847168626690,0,0,,
2020-08-09,00:11:17,herbsaem1,"중부 다시 폭우, 500mm 이상...태풍 `장미`도 북상 ",https://twitter.com/herbsaem1/status/1292252069961719808,0,0,,
2020-08-09,00:11:30,GomNyangBTS,울님들 비 피해 없으신가요? 뉴스보기 무서운 일요일 아침이네요 저는 베란다 에어컨 배관의 실리콘이 들뜬 공간으로 물이 밀려들어오는 것빼곤 별 문제없습니다 내일 태풍도 온다는데 울님들 어째되었건 떠내려가지마시고 큰 피해없이 이 물난리 잘 지나가보아요 #MTVHottest BTS @BTS_twt,https://twitter.com/GomNyangBTS/status/1292252126651936768,6,9,#MTVHottest,
2020-08-09,00:11:58,ForestLeaf_,"3일만에 보는 햇빛이 너무나 반갑다ㅠㅠ태풍영향권에 들기 전 폭풍전야 같은 느낌도 들지만,,어쨋든 이 날씨를 즐겨야지!!",https://twitter.com/ForestLeaf_/status/1292252242590830592,0,0,,
2020-08-09,00:12:08,geonuyanunaya,아니 장마 다음에 태풍이야? 빨래 좀 하자 쒯 ,https://twitter.com/geonuyanunaya/status/1292252287927164928,0,0,,
2020-08-09,00:12:09,parang1564,태풍..,https://twitter.com/parang1564/status/1292252290091331584,0,0,,
2020-08-09,00:12:09,lcfkr,"비 피해로 많은분들이 고생하시는데, 태풍까지 올라오다뇨!?!? ",https://twitter.com/lcfkr/status/1292252290720526336,0,0,,
2020-08-09,00:12:23,remagany,태풍이온당...,https://twitter.com/remagany/status/1292252347385573376,0,1,,
