,id,username,timestamp,text,hashtags,likes,retweets
32,1294395191546089472,루범이,2020-08-14 22:07:17,연일고 생각하니까 줫나웃겨 쓰러지겠음 학생회장은 애인이랑 이상한 말투로 애정행각하고 교내 있는 모든 커플들이 가짜 커플이며 열리기로 한 꽃 축제는 와 꽃 예쁘다~가 끝임,[],0,1
33,1294393530031341568,Unknown Begins 카피페,2020-08-14 22:00:40,"장승재: 불꽃놀이와 축제, 축제에 너와 함께라는 사실에 기뻤을 때 그 순간, 사랑에 빠졌다.
서문금율: 함께 떠난 여행, 온종일 함께하며 보여준 의외의 모습에 그 순간, 사랑에 빠졌다.",[],0,0
34,1294393399559073792,Se-Na,2020-08-14 22:00:09,"“지구촌 전쟁 종식” 세계 평화의 축제 25만명이 하나 됐다 
(출처 : 영남일보 | 네이버 뉴스검색) 
http://naver.me/GzX2BEjS 
#HWPL #DPCW #평화 #평화만국회의","['HWPL', 'DPCW', '평화', '평화만국회의']",0,0
35,1294393116317736960,강탈왕 카피페봇,2020-08-14 21:59:02,"쿠로우「연구소 사람들과 축제에 놀러 갔을때 불꽃놀이를 하길래, 다들 그걸보면서  감탄하고 있는데, 다른사람들은 『바륨(Ba)』 『나트륨(Na)』 『칼륨(K)』 『스트론튬(Sr)』 이라며 불꽃색을 보며 금속원소를 분석하고있었지…」",[],0,0
36,1294392892195139584,쿠 망고,2020-08-14 21:58:08,"아니 킹고리즘이 학교 축제에서 오타게 추는 영상 보여주네
근데 왜 잘추냐",[],0,0
37,1294392517664727040,神楽坂裕香,2020-08-14 21:56:39,"괜찮아, 하나비. 곧 아무렇지도 않게 될 거야. 아무렇지 않을 수 있어. 내 이름도 흐릿해지는 날이 곧 와. 물론 죽지 않을 거고, 여길 나가서...너랑 축제에 갈 거야. 하지만 만에 하나 내가 죽어도...너는 괜찮을 거야. 한 번만 더 믿어줘.",[],0,0
38,1294392011924021248,유령,2020-08-14 21:54:38,"...추,축제..좋아..",[],0,0
39,1296655309507682306,창업지원연구,2020-08-21 03:48:11,"❤치킨매니아 창업

✔월매출 1억의 신화 (신도림역점 기준) 
✔창업지원 13종 지원 패키지 시작.

📘월세지원외 13종지원 확인하기
⬇⬇⬇⬇⬇⬇⬇⬇⬇⬇⬇⬇⬇⬇⬇⬇⬇⬇⬇⬇⬇⬇⬇⬇⬇⬇⬇",[],3,0
40,1294391942734725120,ᙏ̤̫ꪔ̤̮ 요맹쮜,2020-08-14 21:54:22,"ㅈㅂ  10연 가챠의 결과입니다!

SSR[금색의 시계탑]ㅈㅂ 
SR[스파이]ㅈㅂ 
SSR[1주년 기념]ㅈㅂ 
UR[자고 갈래?]ㅈㅂ 
SR[축제]ㅈㅂ 
R[일상]ㅈㅂ 
SSR[요괴]ㅈㅂ 
SSR[벚꽃이 지던 날]ㅈㅂ 
SR[동그란 무지개]ㅈㅂ 
SR[스팀 펑크]ㅈㅂ 
#애캐가챠 #shindanmakerhttps://kr.shindanmaker.com/821861 ","['애캐가챠', 'shindanmakerhttps']",0,0
41,1294391434661883905,2dam (반동결),2020-08-14 21:52:21,ㅋㅋㅋㅋㅋ 그거 돌아다니면서 말걸으라는데 다만나기 귀찮으면 축제때 말걸어브러!! 그띠 사람들 다 모으거덩 ㅎㅎ,[],1,0
42,1294390614574809088,Mirae A&E,2020-08-14 21:49:05,"전국 축제 현장의 비행선을 비롯하여 대기업,관공서,건설현장,병원등의 항공촬영을 지원하고 있는 미래A&E 입니다.수많은 경력과 노하우를 바탕으로 비행선 광고와 항공촬영을 지원해 드리고 있습니다
http://blog.naver.com/miraeane ",[],1,0
43,1294389562060320768,광주fc의 진실을 알고싶다.@E.O.Sorrow,2020-08-14 21:44:54,축제장소로 가는건가요?,[],0,0
44,1294386745761357824,김윤지우주만큼사랑해,2020-08-14 21:33:43,맞아 벌써1년전이라니 그리고 일산한우대축제에서 우리은지 쇼업mc도했었는데 언제컴백할지,[],0,0
